Эмили;Постникова;РГГУ;ИФиИ;КСИЛ;3;19;1;Москва;m;
Ольга;Горбунова;РГГУ;ИФиИ;КСИЛ;3;20;1;Москва;m;
Алла;Корнева;РГГУ;ИФиИ;КСИЛ;3;20;1;Москва;w;
Регина;Косарева;РГГУ;ИФиИ;КСИЛ;3;18;1;Москва;m;
Галина;Акимова;РГГУ;ИФиИ;КСИЛ;3;18;1;Москва;m;
Гертруда;Галкина;РГГУ;ИФиИ;КСИЛ;3;23;1;Москва;w;
Николь;Абрамова;РГГУ;ИФиИ;КСИЛ;3;32;1;Москва;m;
Олеся;Островскийа;РГГУ;ИФиИ;КСИЛ;3;19;2;Москва;w;
Шейла;Рогова;РГГУ;ИФиИ;КСИЛ;3;18;2;Москва;w;
Фрида;Давыдова;РГГУ;ИФиИ;КСИЛ;3;18;2;Москва;m;
Юи;Овсянникова;РГГУ;ИФиИ;КСИЛ;3;19;2;Москва;w;
Прасковья;Хомякова;РГГУ;ИФиИ;КСИЛ;3;18;2;Москва;m;
Калерия;а;РГГУ;ИФиИ;КСИЛ;3;20;2;Москва;w;
Шелли;Сидорова;РГГУ;ИФиИ;КСИЛ;3;19;2;Москва;m;
Агнесса;Нефедова;РГГУ;ИФиИ;КСИЛ;3;18;2;Москва;w;
Милана;Баженова;РГГУ;ИФиИ;КСИЛ;3;19;3;Москва;m;
Белла;Шилова;РГГУ;ИФиИ;КСИЛ;3;34;3;Москва;w;
Варвара;Воробьева;РГГУ;ИФиИ;КСИЛ;3;20;3;Москва;m;
Юи;Широкова;РГГУ;ИФиИ;КСИЛ;3;18;3;Москва;w;
Милана;Лапина;РГГУ;ИФиИ;КСИЛ;3;26;3;Москва;m;
Сабина;Молчанова;РГГУ;ИФиИ;КСИЛ;3;18;3;Москва;m;
Лидия;Родионова;РГГУ;ИФиИ;КСИЛ;3;31;3;Москва;w;
Гертруда;Булгакова;РГГУ;ИФиИ;КСИЛ;3;39;3;Москва;w;
Элла;Большакова;РГГУ;ИФиИ;КСИЛ;4;20;1;Москва;w;
Тамила;Кольцова;РГГУ;ИФиИ;КСИЛ;4;24;1;Москва;m;
Маргарита;Зуева;РГГУ;ИФиИ;КСИЛ;4;19;1;Москва;w;
Юлия;Зиновьева;РГГУ;ИФиИ;КСИЛ;4;20;1;Москва;w;
Стелла;а;РГГУ;ИФиИ;КСИЛ;4;18;1;Москва;m;
Янина;Баранова;РГГУ;ИФиИ;КСИЛ;4;36;1;Москва;w;
Евдокия;Рогова;РГГУ;ИФиИ;КСИЛ;4;20;1;Москва;w;
Анастасия;Харитонова;РГГУ;ИФиИ;КСИЛ;4;33;1;Москва;m;
Алиса;Баженова;РГГУ;ИФиИ;КСИЛ;4;20;2;Москва;m;
Анна;Соловьева;РГГУ;ИФиИ;КСИЛ;4;18;2;Москва;m;
Рада;Савицкийа;РГГУ;ИФиИ;КСИЛ;4;19;2;Москва;w;
Наоми;Озерова;РГГУ;ИФиИ;КСИЛ;4;19;2;Москва;w;
Рита;Алехина;РГГУ;ИФиИ;КСИЛ;4;20;2;Москва;m;
Шейла;Симонова;РГГУ;ИФиИ;КСИЛ;4;20;2;Москва;m;
Прасковья;Макеева;РГГУ;ИФиИ;КСИЛ;4;20;2;Москва;w;
Жанна;Краснова;РГГУ;ИФиИ;КСИЛ;4;28;2;Москва;w;
Эльза;Кононова;РГГУ;ИФиИ;КСИЛ;4;20;3;Москва;w;
Ксения;Масленникова;РГГУ;ИФиИ;КСИЛ;4;19;3;Москва;w;
Илона;Овчинникова;РГГУ;ИФиИ;КСИЛ;4;18;3;Москва;w;
Галина;Константинова;РГГУ;ИФиИ;КСИЛ;4;18;3;Москва;w;
Тамара;Маркелова;РГГУ;ИФиИ;КСИЛ;4;18;3;Москва;m;
Ася;Астафьева;РГГУ;ИФиИ;КСИЛ;4;18;3;Москва;w;
Доминика;Окулова;РГГУ;ИФиИ;КСИЛ;4;18;3;Москва;m;
Ангелина;Грачева;РГГУ;ИФиИ;КСИЛ;4;19;3;Москва;m;
Изабелла;Черныха;РГГУ;ИФиИ;КСИЛ;5;20;1;Москва;w;
Лика;Воробьева;РГГУ;ИФиИ;КСИЛ;5;20;1;Москва;m;
Юлиана;Юдина;РГГУ;ИФиИ;КСИЛ;5;19;1;Москва;w;
Акулина;Кукушкина;РГГУ;ИФиИ;КСИЛ;5;18;1;Москва;w;
Радмила;Архипова;РГГУ;ИФиИ;КСИЛ;5;19;1;Москва;w;
Мелания;Никольскийа;РГГУ;ИФиИ;КСИЛ;5;18;1;Москва;m;
Агнесса;Козлова;РГГУ;ИФиИ;КСИЛ;5;20;1;Москва;w;
Виктория;Фокина;РГГУ;ИФиИ;КСИЛ;5;26;1;Москва;m;
Альбина;Горюнова;РГГУ;ИФиИ;КСИЛ;5;20;2;Москва;m;
Алена;Фролова;РГГУ;ИФиИ;КСИЛ;5;19;2;Москва;w;
Анна;Меркулова;РГГУ;ИФиИ;КСИЛ;5;18;2;Москва;m;
Берта;Федорова;РГГУ;ИФиИ;КСИЛ;5;39;2;Москва;m;
Яна;Кондрашова;РГГУ;ИФиИ;КСИЛ;5;19;2;Москва;w;
Эльвира;Успенскийа;РГГУ;ИФиИ;КСИЛ;5;36;2;Москва;w;
Никита;Андреева;РГГУ;ИФиИ;КСИЛ;5;19;2;Москва;w;
Акулина;Артемова;РГГУ;ИФиИ;КСИЛ;5;32;2;Москва;w;
Лилия;Журавлева;РГГУ;ИФиИ;КСИЛ;5;19;3;Москва;m;
Диана;Агапова;РГГУ;ИФиИ;КСИЛ;5;18;3;Москва;m;
Василиса;Ермолаева;РГГУ;ИФиИ;КСИЛ;5;22;3;Москва;w;
Инга;Дорохова;РГГУ;ИФиИ;КСИЛ;5;31;3;Москва;m;
Дина;Савельева;РГГУ;ИФиИ;КСИЛ;5;18;3;Москва;w;
Алсу;Копылова;РГГУ;ИФиИ;КСИЛ;5;20;3;Москва;w;
Любовь;Климова;РГГУ;ИФиИ;КСИЛ;5;18;3;Москва;m;
Светлана;Бабушкина;РГГУ;ИФиИ;КСИЛ;5;20;3;Москва;m;
Янина;Самойлова;РГГУ;ИФиИ;КСИЛ;6;19;1;Москва;m;
Анфиса;Зайцева;РГГУ;ИФиИ;КСИЛ;6;19;1;Москва;w;
Анфиса;Лопатина;РГГУ;ИФиИ;КСИЛ;6;19;1;Москва;m;
Есения;Севастьянова;РГГУ;ИФиИ;КСИЛ;6;19;1;Москва;w;
Стелла;Пономарева;РГГУ;ИФиИ;КСИЛ;6;20;1;Москва;m;
Янина;Михеева;РГГУ;ИФиИ;КСИЛ;6;19;1;Москва;m;
Лика;Верещагина;РГГУ;ИФиИ;КСИЛ;6;20;1;Москва;w;
Шолпан;Овсянникова;РГГУ;ИФиИ;КСИЛ;6;18;1;Москва;w;
Ада;Балашова;РГГУ;ИФиИ;КСИЛ;6;18;2;Москва;m;
Урсула;Казанцева;РГГУ;ИФиИ;КСИЛ;6;20;2;Москва;w;
Ангелина;Фирсова;РГГУ;ИФиИ;КСИЛ;6;20;2;Москва;w;
Сора;Безрукова;РГГУ;ИФиИ;КСИЛ;6;28;2;Москва;w;
Тина;Логинова;РГГУ;ИФиИ;КСИЛ;6;18;2;Москва;w;
Дина;Карасева;РГГУ;ИФиИ;КСИЛ;6;19;2;Москва;w;
Хлоя;Маркина;РГГУ;ИФиИ;КСИЛ;6;20;2;Москва;w;
Клариса;Сухарева;РГГУ;ИФиИ;КСИЛ;6;18;2;Москва;m;
Алла;Антипова;РГГУ;ИФиИ;КСИЛ;6;21;3;Москва;w;
Алла;Леонтьева;РГГУ;ИФиИ;КСИЛ;6;19;3;Москва;w;
Эмили;Любимова;РГГУ;ИФиИ;КСИЛ;6;18;3;Москва;w;
Раяна;Лапина;РГГУ;ИФиИ;КСИЛ;6;20;3;Москва;w;
Клавдия;Корнеева;РГГУ;ИФиИ;КСИЛ;6;19;3;Москва;w;
Милена;Савельева;РГГУ;ИФиИ;КСИЛ;6;18;3;Москва;w;
Эмилия;Калмыкова;РГГУ;ИФиИ;КСИЛ;6;19;3;Москва;m;
Диана;Богомолова;РГГУ;ИФиИ;КСИЛ;6;18;3;Москва;w;
Юлиана;Степанова;РГГУ;ИФиИ;КАФ;1;18;1;Москва;w;
Инна;Ильинскийа;РГГУ;ИФиИ;КАФ;1;20;1;Москва;m;
Тереза;Дубинина;РГГУ;ИФиИ;КАФ;1;18;1;Москва;w;
Раиса;Фадеева;РГГУ;ИФиИ;КАФ;1;19;1;Москва;m;
Шолпан;Золотова;РГГУ;ИФиИ;КАФ;1;20;1;Москва;w;
Есения;Глухова;РГГУ;ИФиИ;КАФ;1;18;1;Москва;w;
Елизавета;Маркелова;РГГУ;ИФиИ;КАФ;1;28;1;Москва;m;
Ия;Лобанова;РГГУ;ИФиИ;КАФ;1;20;1;Москва;w;
Татьяна;Швецова;РГГУ;ИФиИ;КАФ;1;20;2;Москва;w;
Валерия;Маркелова;РГГУ;ИФиИ;КАФ;1;20;2;Москва;m;
Юма;Пирогова;РГГУ;ИФиИ;КАФ;1;20;2;Москва;w;
Изабелла;Сальникова;РГГУ;ИФиИ;КАФ;1;20;2;Москва;w;
Нинель;Игнатова;РГГУ;ИФиИ;КАФ;1;20;2;Москва;w;
Эмили;Ермилова;РГГУ;ИФиИ;КАФ;1;18;2;Москва;m;
Изольда;Нестерова;РГГУ;ИФиИ;КАФ;1;19;2;Москва;w;
Юма;Уткина;РГГУ;ИФиИ;КАФ;1;18;2;Москва;m;
Каролина;Назарова;РГГУ;ИФиИ;КАФ;1;20;3;Москва;w;
Мария;Щеглова;РГГУ;ИФиИ;КАФ;1;18;3;Москва;m;
Регина;Савина;РГГУ;ИФиИ;КАФ;1;19;3;Москва;m;
Любовь;Островскийа;РГГУ;ИФиИ;КАФ;1;18;3;Москва;w;
Галина;Розанова;РГГУ;ИФиИ;КАФ;1;19;3;Москва;m;
Радмила;Петрова;РГГУ;ИФиИ;КАФ;1;18;3;Москва;m;
Стефания;Князева;РГГУ;ИФиИ;КАФ;1;34;3;Москва;w;
Леся;Одинцова;РГГУ;ИФиИ;КАФ;1;18;3;Москва;m;
Берта;Сухарева;РГГУ;ИФиИ;КАФ;2;18;1;Москва;w;
Амалия;Медведева;РГГУ;ИФиИ;КАФ;2;18;1;Москва;w;
Глория;Кожевникова;РГГУ;ИФиИ;КАФ;2;19;1;Москва;w;
Стефания;Суханова;РГГУ;ИФиИ;КАФ;2;20;1;Москва;m;
Марианна;Архипова;РГГУ;ИФиИ;КАФ;2;32;1;Москва;w;
Кира;Зимина;РГГУ;ИФиИ;КАФ;2;20;1;Москва;m;
Ульяна;Маслова;РГГУ;ИФиИ;КАФ;2;39;1;Москва;m;
Изабелла;Лобанова;РГГУ;ИФиИ;КАФ;2;18;1;Москва;m;
Наоми;Сотникова;РГГУ;ИФиИ;КАФ;2;18;2;Москва;m;
Иветта;Орлова;РГГУ;ИФиИ;КАФ;2;20;2;Москва;w;
Шейла;Петровскийа;РГГУ;ИФиИ;КАФ;2;24;2;Москва;m;
Шолпан;Казанцева;РГГУ;ИФиИ;КАФ;2;18;2;Москва;m;
Наталья;Булгакова;РГГУ;ИФиИ;КАФ;2;18;2;Москва;m;
Альфия;Мещерякова;РГГУ;ИФиИ;КАФ;2;20;2;Москва;w;
Лариса;Малышева;РГГУ;ИФиИ;КАФ;2;36;2;Москва;m;
Рада;Окулова;РГГУ;ИФиИ;КАФ;2;29;2;Москва;w;
Инна;Васильева;РГГУ;ИФиИ;КАФ;2;20;3;Москва;m;
Дарья;Бородина;РГГУ;ИФиИ;КАФ;2;19;3;Москва;m;
Каролина;Дегтярева;РГГУ;ИФиИ;КАФ;2;18;3;Москва;m;
Юна;Антипова;РГГУ;ИФиИ;КАФ;2;20;3;Москва;w;
Сора;Горохова;РГГУ;ИФиИ;КАФ;2;18;3;Москва;w;
Нора;Розанова;РГГУ;ИФиИ;КАФ;2;35;3;Москва;w;
Анастасия;Медведева;РГГУ;ИФиИ;КАФ;2;20;3;Москва;m;
Наоми;Москвина;РГГУ;ИФиИ;КАФ;2;18;3;Москва;m;
Рената;Сотникова;РГГУ;ИФиИ;КАФ;3;39;1;Москва;m;
Стелла;Коновалова;РГГУ;ИФиИ;КАФ;3;32;1;Москва;w;
Берта;Рудакова;РГГУ;ИФиИ;КАФ;3;28;1;Москва;w;
Надежда;Цветкова;РГГУ;ИФиИ;КАФ;3;19;1;Москва;m;
Оксана;Блинова;РГГУ;ИФиИ;КАФ;3;29;1;Москва;w;
Елизавета;Костина;РГГУ;ИФиИ;КАФ;3;19;1;Москва;m;
Аделаида;Кириллова;РГГУ;ИФиИ;КАФ;3;39;1;Москва;m;
Эмма;Постникова;РГГУ;ИФиИ;КАФ;3;18;1;Москва;w;
Лариса;Пирогова;РГГУ;ИФиИ;КАФ;3;18;2;Москва;m;
Капитолина;Карпова;РГГУ;ИФиИ;КАФ;3;20;2;Москва;m;
Евгения;Лаптева;РГГУ;ИФиИ;КАФ;3;20;2;Москва;m;
Иветта;Русанова;РГГУ;ИФиИ;КАФ;3;18;2;Москва;w;
Есения;Сухарева;РГГУ;ИФиИ;КАФ;3;20;2;Москва;m;
Шолпан;Мешкова;РГГУ;ИФиИ;КАФ;3;18;2;Москва;w;
Полина;Круглова;РГГУ;ИФиИ;КАФ;3;20;2;Москва;m;
Фрида;Уварова;РГГУ;ИФиИ;КАФ;3;19;2;Москва;m;
Владлен;Серебрякова;РГГУ;ИФиИ;КАФ;3;19;3;Москва;w;
Лариса;Селиванова;РГГУ;ИФиИ;КАФ;3;34;3;Москва;w;
Амалия;Широкова;РГГУ;ИФиИ;КАФ;3;19;3;Москва;m;
Нелли;Шаповалова;РГГУ;ИФиИ;КАФ;3;20;3;Москва;w;
Олеся;Миронова;РГГУ;ИФиИ;КАФ;3;18;3;Москва;m;
Сора;Михеева;РГГУ;ИФиИ;КАФ;3;22;3;Москва;w;
Ираида;Колесникова;РГГУ;ИФиИ;КАФ;3;18;3;Москва;w;
Паула;Шилова;РГГУ;ИФиИ;КАФ;3;20;3;Москва;m;
Клара;Горохова;РГГУ;ИФиИ;КАФ;4;18;1;Москва;m;
Гарри;Медведева;РГГУ;ИФиИ;КАФ;4;33;1;Москва;m;
Изабелла;Третьякова;РГГУ;ИФиИ;КАФ;4;20;1;Москва;w;
Анастасия;Ермолова;РГГУ;ИФиИ;КАФ;4;18;1;Москва;m;
Владлен;Колесова;РГГУ;ИФиИ;КАФ;4;27;1;Москва;w;
Урсула;Шувалова;РГГУ;ИФиИ;КАФ;4;20;1;Москва;m;
Ася;Басова;РГГУ;ИФиИ;КАФ;4;20;1;Москва;m;
Фрида;Алехина;РГГУ;ИФиИ;КАФ;4;19;1;Москва;w;
Радмила;Зотова;РГГУ;ИФиИ;КАФ;4;20;2;Москва;w;
Фрида;Овсянникова;РГГУ;ИФиИ;КАФ;4;31;2;Москва;m;
Рита;Логинова;РГГУ;ИФиИ;КАФ;4;18;2;Москва;w;
Ульяна;Блохина;РГГУ;ИФиИ;КАФ;4;32;2;Москва;m;
Мария;Яшина;РГГУ;ИФиИ;КАФ;4;23;2;Москва;m;
Мия;Шарова;РГГУ;ИФиИ;КАФ;4;19;2;Москва;w;
Грета;Дроздова;РГГУ;ИФиИ;КАФ;4;18;2;Москва;m;
Такеши;Селезнева;РГГУ;ИФиИ;КАФ;4;27;2;Москва;m;
Инесса;Голикова;РГГУ;ИФиИ;КАФ;4;19;3;Москва;m;
Тамила;Литвинова;РГГУ;ИФиИ;КАФ;4;18;3;Москва;m;
Эмма;Русанова;РГГУ;ИФиИ;КАФ;4;32;3;Москва;m;
Эмили;Зотова;РГГУ;ИФиИ;КАФ;4;20;3;Москва;w;
Антонина;Бурова;РГГУ;ИФиИ;КАФ;4;20;3;Москва;w;
Иветта;Лапшина;РГГУ;ИФиИ;КАФ;4;19;3;Москва;w;
Каролина;Ермилова;РГГУ;ИФиИ;КАФ;4;20;3;Москва;m;
Хина;Кузнецова;РГГУ;ИФиИ;КАФ;4;18;3;Москва;w;
Дарина;Маслова;РГГУ;ИФиИ;КАФ;5;20;1;Москва;w;
Илона;Фокина;РГГУ;ИФиИ;КАФ;5;20;1;Москва;m;
Карина;Серова;РГГУ;ИФиИ;КАФ;5;20;1;Москва;m;
Ольга;Полякова;РГГУ;ИФиИ;КАФ;5;26;1;Москва;m;
Диана;Титова;РГГУ;ИФиИ;КАФ;5;19;1;Москва;w;
Ада;Нестерова;РГГУ;ИФиИ;КАФ;5;18;1;Москва;w;
Эльза;Пугачева;РГГУ;ИФиИ;КАФ;5;19;1;Москва;m;
Эльвира;Михеева;РГГУ;ИФиИ;КАФ;5;18;1;Москва;w;
Юлия;Ларина;РГГУ;ИФиИ;КАФ;5;19;2;Москва;m;
Алиса;Мешкова;РГГУ;ИФиИ;КАФ;5;19;2;Москва;w;
Сильвия;Фомина;РГГУ;ИФиИ;КАФ;5;20;2;Москва;m;
Валентина;Кузнецова;РГГУ;ИФиИ;КАФ;5;20;2;Москва;m;
Антонина;Некрасова;РГГУ;ИФиИ;КАФ;5;18;2;Москва;m;
Мия;Кондрашова;РГГУ;ИФиИ;КАФ;5;20;2;Москва;m;
Ия;Бородина;РГГУ;ИФиИ;КАФ;5;19;2;Москва;m;
Элеонора;Вавилова;РГГУ;ИФиИ;КАФ;5;18;2;Москва;w;
Глория;Рогова;РГГУ;ИФиИ;КАФ;5;19;3;Москва;w;
Серафима;Дорофеева;РГГУ;ИФиИ;КАФ;5;33;3;Москва;m;
Элла;Горбунова;РГГУ;ИФиИ;КАФ;5;31;3;Москва;m;
Наталья;Белякова;РГГУ;ИФиИ;КАФ;5;20;3;Москва;m;
Изольда;Родионова;РГГУ;ИФиИ;КАФ;5;20;3;Москва;m;
Кира;Маркина;РГГУ;ИФиИ;КАФ;5;19;3;Москва;w;
Ксения;Селезнева;РГГУ;ИФиИ;КАФ;5;35;3;Москва;m;
Лада;Ананьева;РГГУ;ИФиИ;КАФ;5;19;3;Москва;w;
Алена;Савицкийа;РГГУ;ИФиИ;КАФ;6;38;1;Москва;w;
Ванда;Никулина;РГГУ;ИФиИ;КАФ;6;20;1;Москва;m;
Марианна;Головина;РГГУ;ИФиИ;КАФ;6;25;1;Москва;m;
Альфия;Ежова;РГГУ;ИФиИ;КАФ;6;21;1;Москва;m;
Дарина;Фомичева;РГГУ;ИФиИ;КАФ;6;20;1;Москва;w;
Лилия;Белоусова;РГГУ;ИФиИ;КАФ;6;18;1;Москва;w;
Шолпан;Кочетова;РГГУ;ИФиИ;КАФ;6;33;1;Москва;w;
Лолита;Симонова;РГГУ;ИФиИ;КАФ;6;18;1;Москва;m;
Алсу;Фокина;РГГУ;ИФиИ;КАФ;6;32;2;Москва;w;
Акулина;Завьялова;РГГУ;ИФиИ;КАФ;6;18;2;Москва;w;
Милана;Вешнякова;РГГУ;ИФиИ;КАФ;6;18;2;Москва;w;
Гульмира;Большакова;РГГУ;ИФиИ;КАФ;6;19;2;Москва;m;
Шейла;Ефимова;РГГУ;ИФиИ;КАФ;6;20;2;Москва;w;
Сора;Гуляева;РГГУ;ИФиИ;КАФ;6;19;2;Москва;m;
Сора;Сорокина;РГГУ;ИФиИ;КАФ;6;20;2;Москва;w;
Хлоя;Белкина;РГГУ;ИФиИ;КАФ;6;18;2;Москва;w;
Эмили;Бочарова;РГГУ;ИФиИ;КАФ;6;20;3;Москва;w;
Акулина;Щербакова;РГГУ;ИФиИ;КАФ;6;36;3;Москва;m;
Аделаида;Орлова;РГГУ;ИФиИ;КАФ;6;20;3;Москва;w;
Шелли;Серова;РГГУ;ИФиИ;КАФ;6;20;3;Москва;w;
Клара;Мухина;РГГУ;ИФиИ;КАФ;6;20;3;Москва;m;
Лика;Коновалова;РГГУ;ИФиИ;КАФ;6;20;3;Москва;m;
Ираида;Высоцкийа;РГГУ;ИФиИ;КАФ;6;22;3;Москва;m;
Инга;Козлова;РГГУ;ИФиИ;КАФ;6;18;3;Москва;w;
Никита;Мешкова;РГГУ;ИФиИ;КИТиК;1;20;1;Москва;m;
Савва;Туманова;РГГУ;ИФиИ;КИТиК;1;19;1;Москва;w;
Лилиана;Лапина;РГГУ;ИФиИ;КИТиК;1;19;1;Москва;w;
Наоми;Леонова;РГГУ;ИФиИ;КИТиК;1;18;1;Москва;m;
Тереза;Филимонова;РГГУ;ИФиИ;КИТиК;1;20;1;Москва;w;
Дана;Захарова;РГГУ;ИФиИ;КИТиК;1;20;1;Москва;w;
Урсула;Савельева;РГГУ;ИФиИ;КИТиК;1;20;1;Москва;m;
Полина;Минина;РГГУ;ИФиИ;КИТиК;1;20;1;Москва;m;
Рената;Сазонова;РГГУ;ИФиИ;КИТиК;1;19;2;Москва;m;
Снежана;Бурова;РГГУ;ИФиИ;КИТиК;1;18;2;Москва;w;
Венера;Сухова;РГГУ;ИФиИ;КИТиК;1;21;2;Москва;m;
Варвара;Шевцова;РГГУ;ИФиИ;КИТиК;1;20;2;Москва;w;
Раиса;Агафонова;РГГУ;ИФиИ;КИТиК;1;35;2;Москва;m;
Елизавета;Зимина;РГГУ;ИФиИ;КИТиК;1;19;2;Москва;w;
Олеся;Анохина;РГГУ;ИФиИ;КИТиК;1;19;2;Москва;w;
Изольда;Лаврова;РГГУ;ИФиИ;КИТиК;1;19;2;Москва;w;
Мария;Лопатина;РГГУ;ИФиИ;КИТиК;1;18;3;Москва;w;
Янина;Тимофеева;РГГУ;ИФиИ;КИТиК;1;20;3;Москва;m;
Юлиана;Любимова;РГГУ;ИФиИ;КИТиК;1;18;3;Москва;m;
Владислава;Уткина;РГГУ;ИФиИ;КИТиК;1;20;3;Москва;w;
Екатерина;Березина;РГГУ;ИФиИ;КИТиК;1;20;3;Москва;w;
Дарья;Кочеткова;РГГУ;ИФиИ;КИТиК;1;19;3;Москва;m;
Снежана;Сидорова;РГГУ;ИФиИ;КИТиК;1;33;3;Москва;m;
Алиса;Игнатьева;РГГУ;ИФиИ;КИТиК;1;18;3;Москва;w;
Виктория;а;РГГУ;ИФиИ;КИТиК;2;20;1;Москва;w;
Вероника;Панкратова;РГГУ;ИФиИ;КИТиК;2;19;1;Москва;w;
Таисия;Егорова;РГГУ;ИФиИ;КИТиК;2;19;1;Москва;w;
Александра;Худякова;РГГУ;ИФиИ;КИТиК;2;18;1;Москва;m;
Ираида;Русакова;РГГУ;ИФиИ;КИТиК;2;18;1;Москва;w;
Тереза;Артамонова;РГГУ;ИФиИ;КИТиК;2;20;1;Москва;w;
Тереза;Измайлова;РГГУ;ИФиИ;КИТиК;2;19;1;Москва;m;
Аделаида;Куликова;РГГУ;ИФиИ;КИТиК;2;31;1;Москва;m;
Сильвия;Мухина;РГГУ;ИФиИ;КИТиК;2;19;2;Москва;m;
Саки;Панина;РГГУ;ИФиИ;КИТиК;2;20;2;Москва;m;
Ванда;Яковлева;РГГУ;ИФиИ;КИТиК;2;20;2;Москва;w;
Марфа;Касьянова;РГГУ;ИФиИ;КИТиК;2;20;2;Москва;w;
Нонна;Успенскийа;РГГУ;ИФиИ;КИТиК;2;19;2;Москва;w;
Агата;Высоцкийа;РГГУ;ИФиИ;КИТиК;2;19;2;Москва;w;
Эдита;Черныйа;РГГУ;ИФиИ;КИТиК;2;19;2;Москва;m;
Альфия;Третьякова;РГГУ;ИФиИ;КИТиК;2;28;2;Москва;m;
Ия;Романова;РГГУ;ИФиИ;КИТиК;2;19;3;Москва;w;
Снежана;Устинова;РГГУ;ИФиИ;КИТиК;2;19;3;Москва;m;
Вера;Гущина;РГГУ;ИФиИ;КИТиК;2;18;3;Москва;w;
Алина;Жарова;РГГУ;ИФиИ;КИТиК;2;18;3;Москва;w;
Ада;Пономарева;РГГУ;ИФиИ;КИТиК;2;36;3;Москва;m;
Глория;Рыбакова;РГГУ;ИФиИ;КИТиК;2;22;3;Москва;w;
Александра;Сухова;РГГУ;ИФиИ;КИТиК;2;31;3;Москва;m;
Мирослава;Киреева;РГГУ;ИФиИ;КИТиК;2;32;3;Москва;w;
Наоми;Тихонова;РГГУ;ИФиИ;КИТиК;3;27;1;Москва;w;
Янина;Ильинскийа;РГГУ;ИФиИ;КИТиК;3;19;1;Москва;m;
Вита;Еремеева;РГГУ;ИФиИ;КИТиК;3;19;1;Москва;m;
Габриэлла;Овчинникова;РГГУ;ИФиИ;КИТиК;3;18;1;Москва;w;
Леся;Колосова;РГГУ;ИФиИ;КИТиК;3;19;1;Москва;m;
Доминика;Киселева;РГГУ;ИФиИ;КИТиК;3;18;1;Москва;w;
Елена;Барсукова;РГГУ;ИФиИ;КИТиК;3;20;1;Москва;w;
Фрида;Плотникова;РГГУ;ИФиИ;КИТиК;3;18;1;Москва;w;
Луиза;Ерофеева;РГГУ;ИФиИ;КИТиК;3;19;2;Москва;w;
Варвара;Калинина;РГГУ;ИФиИ;КИТиК;3;19;2;Москва;m;
Илона;Большакова;РГГУ;ИФиИ;КИТиК;3;18;2;Москва;m;
Амалия;Голованова;РГГУ;ИФиИ;КИТиК;3;18;2;Москва;m;
Эдита;Сидорова;РГГУ;ИФиИ;КИТиК;3;18;2;Москва;w;
Глория;Чижова;РГГУ;ИФиИ;КИТиК;3;28;2;Москва;w;
Шолпан;Севастьянова;РГГУ;ИФиИ;КИТиК;3;20;2;Москва;w;
Сильвия;Климова;РГГУ;ИФиИ;КИТиК;3;32;2;Москва;w;
Берта;Верещагина;РГГУ;ИФиИ;КИТиК;3;19;3;Москва;w;
Татьяна;Демидова;РГГУ;ИФиИ;КИТиК;3;36;3;Москва;w;
Грета;Трошина;РГГУ;ИФиИ;КИТиК;3;20;3;Москва;w;
Инесса;Голубева;РГГУ;ИФиИ;КИТиК;3;19;3;Москва;w;
Евдокия;Панова;РГГУ;ИФиИ;КИТиК;3;21;3;Москва;m;
Рада;Шишкина;РГГУ;ИФиИ;КИТиК;3;18;3;Москва;m;
Шарлотта;Булгакова;РГГУ;ИФиИ;КИТиК;3;22;3;Москва;w;
Анжелика;Кондратова;РГГУ;ИФиИ;КИТиК;3;20;3;Москва;w;
Эмилия;Жилина;РГГУ;ИФиИ;КИТиК;4;18;1;Москва;w;
Антонина;Харитонова;РГГУ;ИФиИ;КИТиК;4;19;1;Москва;w;
Мия;Лыкова;РГГУ;ИФиИ;КИТиК;4;18;1;Москва;m;
Шелли;Швецова;РГГУ;ИФиИ;КИТиК;4;19;1;Москва;m;
Кира;Парфенова;РГГУ;ИФиИ;КИТиК;4;32;1;Москва;w;
Нелли;Беспалова;РГГУ;ИФиИ;КИТиК;4;19;1;Москва;w;
Мария;Павлова;РГГУ;ИФиИ;КИТиК;4;18;1;Москва;w;
Клавдия;Баранова;РГГУ;ИФиИ;КИТиК;4;20;1;Москва;m;
Камилла;Орлова;РГГУ;ИФиИ;КИТиК;4;19;2;Москва;m;
Яна;а;РГГУ;ИФиИ;КИТиК;4;27;2;Москва;m;
Ванда;Кулакова;РГГУ;ИФиИ;КИТиК;4;19;2;Москва;w;
Екатерина;Кукушкина;РГГУ;ИФиИ;КИТиК;4;18;2;Москва;m;
Глория;Блохина;РГГУ;ИФиИ;КИТиК;4;26;2;Москва;w;
Марфа;Коровина;РГГУ;ИФиИ;КИТиК;4;19;2;Москва;w;
Сора;Бородина;РГГУ;ИФиИ;КИТиК;4;20;2;Москва;w;
Ираида;Шилова;РГГУ;ИФиИ;КИТиК;4;18;2;Москва;m;
Нелли;Поликарпова;РГГУ;ИФиИ;КИТиК;4;18;3;Москва;w;
Янина;Корнеева;РГГУ;ИФиИ;КИТиК;4;18;3;Москва;w;
Кристина;Гуляева;РГГУ;ИФиИ;КИТиК;4;19;3;Москва;w;
Лилия;Быкова;РГГУ;ИФиИ;КИТиК;4;28;3;Москва;w;
